,manager_name,company_name,male_score,female_score,photo_urls
1716,韩冰,招商基金管理有限公司,73.453,73.107,https://human.amac.org.cn/gs/photo/143573780182814357378018280.JPG
1717,常璐,太平基金管理有限公司,66.735,67.134,https://human.amac.org.cn/gs/photo/150968735596615096873559660.jpg
1718,魏成,宏利基金管理有限公司,73.963,79.199,https://human.amac.org.cn/gs/photo/149932533759114993253375910.jpg
1719,傅芳芳,上银基金管理有限公司,66.696,64.139,https://human.amac.org.cn/gs/photo/2312181724439370.png
1720,姬青,华泰柏瑞基金管理有限公司,73.35,73.016,https://human.amac.org.cn/gs/photo/150838640243715083864024370.jpg
1721,刘曦阳,融通基金管理有限公司,57.055,60.194,https://human.amac.org.cn/gs/photo/153365270589515336527058950.jpg
1722,陈建华,国联安基金管理有限公司,72.34,78.717,https://human.amac.org.cn/gs/photo/153015026132015301502613200.jpg
1723,厉骞,华商基金管理有限公司,72.908,73.63,https://human.amac.org.cn/gs/photo/150080500623215008050062320.jpg
1724,李瑾懿,平安基金管理有限公司,56.213,54.784,https://human.amac.org.cn/gs/photo/146089654296414608965429640.jpg
1725,李琛,广发基金管理有限公司,62.109,67.248,https://human.amac.org.cn/gs/photo/143098359808213057.jpg
1726,蔡宇飞,金信基金管理有限公司,70.799,71.019,https://human.amac.org.cn/gs/photo/148945424209114894542420910.jpg
1727,余罗畅,宏利基金管理有限公司,77.297,75.25,https://human.amac.org.cn/gs/photo/156076481473015607648147300.jpg
1728,柳杨,格林基金管理有限公司,71.513,71.818,https://human.amac.org.cn/gs/photo/159652076755815965207675580.jpg
1729,韩林,长城基金管理有限公司,73.856,78.088,https://human.amac.org.cn/gs/photo/2109241627381959.jpg
1730,陆琦,前海开源基金管理有限公司,70.45,71.945,https://human.amac.org.cn/gs/photo/160039802386216003980238620.jpg
1731,夏里鹏,招商基金管理有限公司,70.873,69.342,https://human.amac.org.cn/gs/photo/151254314622115125431462210.jpg
1732,张志雄,国寿安保基金管理有限公司,68.394,73.498,https://human.amac.org.cn/gs/photo/155003630584315500363058430.JPG
1733,张羽翔,鹏华基金管理有限公司,61.825,63.201,https://human.amac.org.cn/gs/photo/143917139984014391713998400.jpg
1734,刘力,华商基金管理有限公司,61.801,65.28,https://human.amac.org.cn/gs/photo/146832491172814683249117280.jpg
1735,张璐,永赢基金管理有限公司,72.949,75.88,https://human.amac.org.cn/gs/photo/2106011415389683.jpg
1736,杨思亮,宝盈基金管理有限公司,65.708,64.819,https://human.amac.org.cn/gs/photo/14309830346781961.jpg
1737,骆尖,国联基金管理有限公司,72.059,77.358,https://human.amac.org.cn/gs/photo/146294446269914629444626990.jpg
1738,陈晨,浦银安盛基金管理有限公司,69.191,74.913,https://human.amac.org.cn/gs/photo/147616589052814761658905280.jpg
1739,邵文婷,交银施罗德基金管理有限公司,58.87,62.621,https://human.amac.org.cn/gs/photo/145940962754414594096275440.jpg
1740,梁永强,汇泉基金管理有限公司,58.406,61.392,https://human.amac.org.cn/gs/photo/143098370805215470.jpg
1741,吕功绩,宝盈基金管理有限公司,70.273,68.744,https://human.amac.org.cn/gs/photo/150915399292315091539929230.jpg
1742,杨曼丽,工银瑞信基金管理有限公司,65.237,74.453,https://human.amac.org.cn/gs/photo/2303231354439054.jpg
1743,田元强,平安基金管理有限公司,60.25,60.94,https://human.amac.org.cn/gs/photo/148102678942714810267894270.jpg
1744,史博文,南方基金管理股份有限公司,85.37,86.236,https://human.amac.org.cn/gs/photo/2407011827511801.jpg
1745,刘怡敏,国海富兰克林基金管理有限公司,67.121,70.854,https://human.amac.org.cn/gs/photo/143098353446111740.jpg
1746,刘波,国泰基金管理有限公司,75.621,77.913,https://human.amac.org.cn/gs/photo/14309830893583080.jpg
1747,苏静然,银华基金管理股份有限公司,44.254,44.007,https://human.amac.org.cn/gs/photo/147614865535414761486553540.jpg
1748,许文波,东方基金管理股份有限公司,49.578,52.219,https://human.amac.org.cn/gs/photo/143745520517814374552051780.jpg
1749,陆丰,汇安基金管理有限责任公司,51.74,52.839,https://human.amac.org.cn/gs/photo/151556432763915155643276390.jpg
1750,蒋鑫,鹏华基金管理有限公司,75.624,80.639,https://human.amac.org.cn/gs/photo/144584524899414458452489940.JPG
1751,朱熠,华夏基金管理有限公司,64.858,64.877,https://human.amac.org.cn/gs/photo/14309832172805580.jpg
1752,王鑫钢,银华基金管理股份有限公司,63.739,64.729,https://human.amac.org.cn/gs/photo/143098347012510458.jpg
1753,滕越,招商基金管理有限公司,61.729,65.865,https://human.amac.org.cn/gs/photo/147255273853214725527385320.jpg
1754,曲盛伟,嘉实基金管理有限公司,62.66,64.118,https://human.amac.org.cn/gs/photo/143434939672214343493967220.jpg
1755,章旭峰,富国基金管理有限公司,56.039,56.721,https://human.amac.org.cn/gs/photo/143098365124314189.jpg
1756,崔飞燕,长信基金管理有限责任公司,53.604,51.388,https://human.amac.org.cn/gs/photo/148774401605714877440160570.JPG
1757,胡宜斌,华安基金管理有限公司,61.196,62.217,https://human.amac.org.cn/gs/photo/143289077507414328907750740.jpg
1758,李游,创金合信基金管理有限公司,67.359,68.617,https://human.amac.org.cn/gs/photo/14309833332137788.jpg
1759,竺涵宇,华泰柏瑞基金管理有限公司,61.61,65.294,https://human.amac.org.cn/gs/photo/152524752748815252475274880.jpg
1760,神爱前,平安基金管理有限公司,65.837,67.115,https://human.amac.org.cn/gs/photo/146485231468514648523146850.jpg
1761,王峥恺,中航基金管理有限公司,84.391,84.592,https://human.amac.org.cn/gs/photo/2405131358419286.jpg
1762,赵云阳,博时基金管理有限公司,71.422,75.063,https://human.amac.org.cn/gs/photo/14309831635714541.jpg
1763,朱小明,兴业基金管理有限公司,57.422,61.201,https://human.amac.org.cn/gs/photo/148781977386314878197738630.jpg
1764,雷嘉源,南方基金管理股份有限公司,63.99,68.467,https://human.amac.org.cn/gs/photo/156747797721915674779772190.jpg
1765,余斌,摩根士丹利基金管理（中国）有限公司,59.652,58.969,https://human.amac.org.cn/gs/photo/143098345374010125.jpg
1766,袁朔,西部利得基金管理有限公司,77.88,82.114,https://human.amac.org.cn/gs/photo/146701973807214670197380720.jpg
1767,黄涛,大成基金管理有限公司,87.106,85.752,https://human.amac.org.cn/gs/photo/2206081717426421.jpg
1768,王慧,博时基金管理有限公司,64.413,64.989,https://human.amac.org.cn/gs/photo/2108021015336838.jpg
1769,孙庆,惠升基金管理有限责任公司,45.752,49.437,https://human.amac.org.cn/gs/photo/146459926665714645992666570.jpg
1770,黄力,国寿安保基金管理有限公司,67.967,68.33,https://human.amac.org.cn/gs/photo/143441682065214344168206520.jpg
1771,殷春涛,易方达基金管理有限公司,65.434,64.217,https://human.amac.org.cn/gs/photo/2406181910137382.jpg
1772,王垠,招商基金管理有限公司,44.219,53.746,https://human.amac.org.cn/gs/photo/2410221017340429.jpg
1773,徐项楠,摩根基金管理（中国）有限公司,79.46,84.266,https://human.amac.org.cn/gs/photo/143098392114020002.jpg
1774,庞亚平,易方达基金管理有限公司,59.48,64.387,https://human.amac.org.cn/gs/photo/2101290933060173.jpg
1775,徐闯,太平基金管理有限公司,76.614,76.038,https://human.amac.org.cn/gs/photo/149628150955514962815095550.JPG
1776,张子乔,长信基金管理有限责任公司,62.76,64.098,https://human.amac.org.cn/gs/photo/146768142340114676814234010.JPG
1777,刘腾飞,新沃基金管理有限公司,74.155,75.066,https://human.amac.org.cn/gs/photo/153605092744615360509274460.jpg
1778,冯小波,兴业基金管理有限公司,58.59,57.829,https://human.amac.org.cn/gs/photo/1430982961611535.jpg
1779,黎莹,德邦基金管理有限公司,56.934,53.715,https://human.amac.org.cn/gs/photo/143269675042414326967504240.jpg
1780,李轶,南方基金管理股份有限公司,52.719,51.432,https://human.amac.org.cn/gs/photo/2303171449564929.png
1781,花秀宁,汇添富基金管理股份有限公司,80.355,81.923,https://human.amac.org.cn/gs/photo/2110280857214652.jpg
1782,刘盟盟,天弘基金管理有限公司,55.284,57.163,https://human.amac.org.cn/gs/photo/149250309580714925030958070.jpg
1783,杨晗,国投瑞银基金管理有限公司,70.2,73.353,https://human.amac.org.cn/gs/photo/154511101890315451110189030.jpg
1784,刘扬,创金合信基金管理有限公司,60.977,65.863,https://human.amac.org.cn/gs/photo/2109011426216352.png
1785,郭敏,招商基金管理有限公司,48.974,45.85,https://human.amac.org.cn/gs/photo/145131068343514513106834350.jpg
1786,冀楠,博时基金管理有限公司,50.645,52.154,https://human.amac.org.cn/gs/photo/143098374735016308.jpg
1787,徐亦达,湘财基金管理有限公司,78.533,76.872,https://human.amac.org.cn/gs/photo/149510533456714951053345670.jpg
1788,孙硕,宏利基金管理有限公司,83.993,87.433,https://human.amac.org.cn/gs/photo/149939174413414993917441340.jpg
1789,刘明宇,华夏基金管理有限公司,54.549,55.769,https://human.amac.org.cn/gs/photo/14309834263909586.jpg
1790,汪彦初,招商基金管理有限公司,77.174,75.887,https://human.amac.org.cn/gs/photo/147857592715414785759271540.jpg
1791,杜金鑫,广发基金管理有限公司,72.307,71.168,https://human.amac.org.cn/gs/photo/2106241635462206.jpg
1792,陈韫中,广发基金管理有限公司,56.071,55.96,https://human.amac.org.cn/gs/photo/149508957478814950895747880.jpg
1793,季成翔,西部利得基金管理有限公司,63.161,64.23,https://human.amac.org.cn/gs/photo/148159331315614815933131560.jpg
1794,张贺章,创金合信基金管理有限公司,62.755,64.778,https://human.amac.org.cn/gs/photo/145748799202914574879920290.jpg
1795,卢绮婷,永赢基金管理有限公司,71.123,68.593,https://human.amac.org.cn/gs/photo/151021263844715102126384470.jpg
1796,顾凡丁,中信保诚基金管理有限公司,66.313,64.327,https://human.amac.org.cn/gs/photo/146415801922114641580192210.JPG
1797,杨秋鹏,长盛基金管理有限公司,76.547,76.939,https://human.amac.org.cn/gs/photo/146094500139614609450013960.jpg
1798,曹思,中邮创业基金管理股份有限公司,73.653,71.733,https://human.amac.org.cn/gs/photo/14309834221729506.jpg
1799,曹敏,鹏扬基金管理有限公司,72.347,73.707,https://human.amac.org.cn/gs/photo/155729946317515572994631750.jpg
1800,牛冠群,浙商基金管理有限公司,81.119,82.689,https://human.amac.org.cn/gs/photo/2202151328270309.jpg
1801,汤志彦,鹏华基金管理有限公司,76.828,77.256,https://human.amac.org.cn/gs/photo/149489670748514948967074850.jpg
1802,LIUXIN,贝莱德基金管理有限公司,68.356,70.818,https://human.amac.org.cn/gs/photo/2210180902380550.jpg
1803,李维康,恒生前海基金管理有限公司,60.793,63.884,https://human.amac.org.cn/gs/photo/150831325181015083132518100.jpg
1804,聂毅翔,富达基金管理（中国）有限公司,62.589,65.393,https://human.amac.org.cn/gs/photo/2304171441464368.jpg
1805,黄华,中欧基金管理有限公司,66.827,68.308,https://human.amac.org.cn/gs/photo/148109853324314810985332430.jpg
1806,丁云波,汇添富基金管理股份有限公司,75.506,76.432,https://human.amac.org.cn/gs/photo/144463982750914446398275090.jpg
1807,刘宁,中信建投基金管理有限公司,51.268,51.592,https://human.amac.org.cn/gs/photo/143918659765414391865976540.jpg
1808,车日楠,东方基金管理股份有限公司,58.631,57.91,https://human.amac.org.cn/gs/photo/144099139435014409913943500.jpg
1809,郭晨,摩根基金管理（中国）有限公司,57.062,55.362,https://human.amac.org.cn/gs/photo/143279917008414327991700840.jpg
1810,刘依姗,易方达基金管理有限公司,63.579,67.035,https://human.amac.org.cn/gs/photo/2302021627415476.jpg
1811,彭伟男,汇添富基金管理股份有限公司,70.73,73.061,https://human.amac.org.cn/gs/photo/150241126366515024112636650.jpg
1812,周鸣,兴业基金管理有限公司,48.73,54.158,https://human.amac.org.cn/gs/photo/14309834080789232.jpg
1813,李文君,民生加银基金管理有限公司,62.498,61.997,https://human.amac.org.cn/gs/photo/145999320709214599932070920.jpg
1814,张小郭,创金合信基金管理有限公司,72.564,76.475,https://human.amac.org.cn/gs/photo/2210111836587225.png
1815,杨真,易方达基金管理有限公司,72.507,79.553,https://human.amac.org.cn/gs/photo/2011181054118037.jpg
1816,刘朝阳,易方达基金管理有限公司,44.978,46.835,https://human.amac.org.cn/gs/photo/143329743528114332974352810.jpg
1817,王林军,华泰柏瑞基金管理有限公司,66.895,69.58,https://human.amac.org.cn/gs/photo/148827210426514882721042650.jpg
1818,郭卉,鑫元基金管理有限公司,54.271,52.077,https://human.amac.org.cn/gs/photo/156090492305815609049230580.jpg
1819,苏大明,太平基金管理有限公司,70.807,74.011,https://human.amac.org.cn/gs/photo/2310171351477656.png
1820,申庆,兴证全球基金管理有限公司,59.742,62.655,https://human.amac.org.cn/gs/photo/143098365599314286.jpg
1821,李博闻,国寿安保基金管理有限公司,66.492,72.146,https://human.amac.org.cn/gs/photo/148471780140214847178014020.jpg
1822,周书,银华基金管理股份有限公司,81.384,88.812,https://human.amac.org.cn/gs/photo/150544580717215054458071720.jpg
1823,桑翔宇,华安基金管理有限公司,82.956,83.24,https://human.amac.org.cn/gs/photo/147374335554214737433555420.jpg
1824,孟晨波,摩根基金管理（中国）有限公司,59.644,61.865,https://human.amac.org.cn/gs/photo/14309833632758370.jpg
1825,刘金,太平基金管理有限公司,57.433,57.928,https://human.amac.org.cn/gs/photo/2203021715526850.jpg
1826,石坚,华宝基金管理有限公司,84.643,87.585,https://human.amac.org.cn/gs/photo/2304102058554790.jpg
1827,桑劲乔,国新国证基金管理有限公司,71.274,73.662,https://human.amac.org.cn/gs/photo/147805345756014780534575600.jpg
1828,孟棋,景顺长城基金管理有限公司,72.548,71.193,https://human.amac.org.cn/gs/photo/2308310114380627.jpg
1829,张湜,建信基金管理有限责任公司,87.19,91.739,https://human.amac.org.cn/gs/photo/2010161638062861.jpg
1830,黄晓婷,招商基金管理有限公司,73.873,72.442,https://human.amac.org.cn/gs/photo/144292847554914429284755490.JPG
1831,王博,南方基金管理股份有限公司,75.961,74.892,https://human.amac.org.cn/gs/photo/143921767897114392176789710.jpg
1832,杜沛,国泰基金管理有限公司,71.125,74.708,https://human.amac.org.cn/gs/photo/158468623308315846862330830.jpg
1833,胡永杰,东兴基金管理有限公司,68.623,69.331,https://human.amac.org.cn/gs/photo/149658117455014965811745500.jpg
1834,叶松,长信基金管理有限责任公司,61.629,66.435,https://human.amac.org.cn/gs/photo/143098357095512476.jpg
1835,孙伟,泉果基金管理有限公司,59.222,61.402,https://human.amac.org.cn/gs/photo/2312141124441379.jpg
1836,钱厚翔,永赢基金管理有限公司,82.984,87.466,https://human.amac.org.cn/gs/photo/154104805969015410480596900.JPG
1837,王赟杰,申万菱信基金管理有限公司,54.584,55.018,https://human.amac.org.cn/gs/photo/143098391993819972.jpg
1838,黄栋,银河基金管理有限公司,54.921,53.765,https://human.amac.org.cn/gs/photo/2112031417411421.jpg
1839,王兆祥,国泰基金管理有限公司,67.175,66.814,https://human.amac.org.cn/gs/photo/1430982943578194.jpg
1840,魏丽,路博迈基金管理（中国）有限公司,71.148,72.886,https://human.amac.org.cn/gs/photo/2307131127009770.jpg
1841,王艺军,嘉实基金管理有限公司,66.391,69.411,https://human.amac.org.cn/gs/photo/2011251400341618.PNG
1842,邱晓旭,国泰基金管理有限公司,86.758,89.706,https://human.amac.org.cn/gs/photo/154509762665615450976266560.jpg
1843,张昆,恒生前海基金管理有限公司,68.493,72.47,https://human.amac.org.cn/gs/photo/143567990517314356799051730.jpg
